College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Internship_Experience_Yes,Placement_Yes
48,97.0,9.04,9.39,3,4,2,5,0,0
39,125.0,7.28,7.6,1,9,3,4,0,0
48,101.0,9.23,9.04,4,7,10,2,0,1
85,111.0,9.94,10.33,10,2,3,1,0,0
18,101.0,5.36,5.8,3,2,3,3,1,0
36,89.0,5.23,5.23,3,3,6,2,1,0
96,66.0,5.75,5.6,2,8,8,3,0,0
48,103.0,6.92,6.83,10,4,5,3,0,0
5,88.0,5.66,5.49,3,5,6,0,0,0
63,87.0,9.35,9.06,5,3,1,2,1,0
22,92.0,5.12,5.24,4,8,10,4,0,0
77,126.0,6.58,6.64,1,3,3,5,0,0
30,136.0,5.92,5.88,1,2,4,0,1,0
52,103.0,9.66,9.26,1,1,7,4,0,0
32,93.0,8.35,8.65,10,2,5,5,0,0
16,82.0,9.56,9.23,9,0,1,3,1,0
64,107.0,9.86,9.47,9,10,3,0,0,0
75,126.0,7.49,7.61,9,7,2,4,0,0
66,96.0,6.17,6.07,10,0,6,4,0,0
44,64.0,5.97,5.53,4,5,5,1,0,0
99,110.0,6.11,5.97,4,10,3,0,0,0
87,114.0,8.54,8.81,10,1,2,0,0,0
77,76.0,5.2,5.32,7,10,1,3,0,0
36,102.0,5.26,5.12,3,10,2,5,1,0
91,106.0,8.04,7.73,10,2,5,3,0,0
26,98.0,8.21,8.34,3,8,5,0,1,0
19,88.0,8.33,8.72,4,8,9,1,0,0
78,115.0,6.86,7.01,6,5,6,1,1,0
41,93.0,9.03,9.34,1,6,3,5,0,0
24,77.0,7.67,7.69,3,4,10,3,0,0
69,69.0,5.53,5.75,5,6,3,2,0,0
50,118.0,8.99,9.39,4,5,3,4,1,1
77,109.0,9.77,10.04,8,4,8,3,0,1
38,101.0,5.3,5.71,9,2,9,1,0,0
29,93.0,6.96,6.89,8,1,3,0,1,0
46,92.0,7.44,7.84,9,4,1,1,1,0
46,83.0,5.73,5.85,8,7,8,0,1,0
49,93.0,9.34,9.71,10,4,10,3,1,1
27,68.0,6.42,5.96,1,2,2,4,0,0
30,88.0,8.92,9.08,7,9,7,5,0,0
72,95.0,8.35,8.7,9,2,7,4,1,0
47,109.0,7.99,7.66,1,4,9,3,0,0
65,99.0,5.96,6.12,10,8,8,4,1,0
52,111.0,6.1,6.42,1,7,9,4,1,1
59,120.0,5.24,5.03,10,6,1,5,0,0
46,115.0,6.2,6.11,2,4,3,2,1,0
44,107.0,6.73,6.8,5,8,4,2,1,0
0,100.0,9.17,9.19,8,1,3,2,1,0
65,85.0,6.83,6.37,8,5,8,0,0,0
91,111.0,8.77,8.37,10,6,7,2,1,1
99,125.0,7.2,6.8,4,6,5,3,1,0
22,105.0,8.92,8.68,7,10,5,5,0,0
19,128.0,9.88,9.63,7,3,4,2,0,1
32,77.0,6.2,6.44,9,1,5,5,0,0
93,82.0,9.31,9.38,9,0,5,3,1,0
88,112.0,8.11,8.37,3,0,4,2,1,1
47,103.0,9.09,8.66,8,2,5,4,1,0
15,119.0,8.26,8.25,5,6,7,2,0,1
38,99.0,7.12,6.94,5,10,9,3,0,0
6,86.0,6.14,6.49,8,4,7,3,0,0
61,96.0,5.35,5.56,6,6,1,5,0,0
43,77.0,7.68,8.05,10,8,9,3,1,1
96,83.0,9.95,9.5,10,7,3,2,0,0
97,114.0,8.69,8.91,1,0,2,0,0,0
80,113.0,6.64,6.68,4,3,10,3,1,1
48,105.0,9.14,9.47,9,4,9,5,0,1
3,74.0,8.84,8.85,5,6,2,0,1,0
12,94.0,6.41,6.45,4,10,10,2,1,0
25,81.0,5.07,4.62,10,7,9,5,0,0
12,117.0,5.59,5.76,1,7,5,0,0,0
95,91.0,9.39,9.16,9,3,6,0,0,0
42,83.0,9.18,8.7,8,10,7,3,1,0
11,100.0,6.48,6.05,3,6,7,5,0,0
77,90.0,6.43,6.89,9,10,4,2,1,0
84,122.0,8.96,8.81,1,1,4,3,1,1
32,88.0,9.69,10.06,4,8,5,4,1,0
66,79.0,8.9,9.36,5,5,9,1,0,0
6,67.0,8.03,8.47,4,3,10,0,0,0
78,99.0,6.21,6.59,4,5,1,2,0,0
6,91.0,7.63,8.02,9,6,8,0,0,0
42,78.0,6.17,5.96,5,9,8,2,1,0
47,117.0,9.04,8.69,1,7,7,3,0,1
89,110.0,6.93,7.07,7,3,6,1,0,0
25,99.0,9.17,9.16,6,8,3,1,0,0
75,120.0,6.91,6.51,9,5,8,1,1,0
58,109.0,9.12,9.3,4,0,7,1,0,0
55,87.0,6.67,6.73,10,2,8,0,0,0
39,84.0,7.2,7.56,6,0,2,2,1,0
65,112.0,8.08,8.19,10,5,8,4,1,1
14,105.0,5.35,5.42,7,5,7,2,1,0
43,102.0,9.74,9.68,4,6,6,0,0,0
94,87.0,7.87,7.83,9,0,9,5,1,0
58,109.0,7.54,7.99,1,0,8,3,0,0
33,88.0,9.2,8.84,1,4,5,4,0,0
11,98.0,9.33,9.28,3,4,5,4,0,0
5,121.0,7.61,7.77,9,0,9,5,0,1
95,90.0,9.64,9.57,5,6,8,4,0,1
99,76.0,5.32,5.1,1,6,4,0,0,0
9,84.0,5.57,5.36,5,5,9,1,0,0
79,114.0,7.98,7.71,6,6,6,5,0,0
24,103.0,6.77,6.61,4,5,5,1,0,0
93,98.0,7.32,7.69,7,9,10,1,1,0
39,92.0,6.64,6.65,3,1,7,2,1,0
92,107.0,7.02,6.76,5,4,9,1,0,0
47,87.0,9.11,8.99,6,6,1,4,0,0
86,104.0,7.97,7.58,7,1,9,1,0,0
55,89.0,9.99,10.39,10,4,10,5,0,1
59,86.0,8.93,8.84,2,2,5,5,1,0
6,90.0,6.37,6.85,5,8,9,4,1,0
46,94.0,6.32,6.17,7,9,5,4,0,0
13,99.0,6.68,7.02,7,0,7,2,0,0
1,103.0,9.22,8.98,3,6,7,5,0,0
62,57.5,5.14,4.72,8,9,9,1,1,0
36,87.0,6.15,5.68,1,3,5,3,1,0
68,94.0,9.52,9.63,4,4,7,1,1,0
21,122.0,8.2,8.01,3,0,5,3,1,1
69,83.0,6.13,6.07,4,4,4,5,1,0
44,102.0,6.1,6.42,9,10,1,2,0,0
6,122.0,9.31,9.06,8,7,5,0,0,0
99,80.0,9.47,9.28,4,5,4,2,0,0
4,105.0,6.28,6.63,8,1,1,2,0,0
25,87.0,7.1,7.09,1,1,10,3,0,0
91,92.0,9.17,9.5,8,10,1,2,0,0
46,87.0,8.86,8.73,10,8,5,4,0,0
86,89.0,9.07,8.97,2,0,9,2,0,1
65,140.0,7.59,7.26,6,1,1,5,0,0
20,112.0,9.56,9.98,6,7,8,2,0,1
65,116.0,6.63,7.03,3,5,9,3,0,1
1,107.0,5.78,6.26,5,2,10,5,0,0
17,75.0,8.54,8.44,2,2,4,2,1,0
90,105.0,7.7,8.02,8,10,8,2,0,1
63,116.0,9.27,9.18,8,8,1,5,1,1
45,87.0,5.41,5.36,5,1,4,5,0,0
68,114.0,9.22,9.55,7,9,10,5,0,1
8,110.0,6.47,6.15,8,4,2,1,0,0
13,127.0,8.27,7.99,4,6,10,5,0,1
67,93.0,5.2,5.01,2,5,4,4,0,0
64,83.0,8.05,8.34,5,0,2,4,0,0
39,94.0,8.59,8.46,7,9,3,4,0,0
21,121.0,6.84,6.7,4,2,1,2,0,0
14,72.0,6.08,6.58,4,4,10,4,1,0
24,68.0,7.69,7.57,4,2,3,1,1,0
63,101.0,9.17,8.92,9,2,7,0,0,0
50,93.0,6.62,6.74,9,4,8,0,0,0
31,100.0,6.26,6.56,10,7,6,1,1,0
94,114.0,6.39,5.96,8,9,1,0,1,0
41,91.0,9.75,9.87,8,7,7,0,1,0
86,71.0,6.8,6.34,7,7,3,3,0,0
16,130.0,5.02,5.05,1,5,9,2,0,1
33,85.0,8.91,8.67,8,8,2,3,0,0
68,84.0,8.5,8.31,4,4,9,3,0,1
46,116.0,5.64,5.61,1,9,10,1,0,0
41,94.0,9.92,10.35,1,6,2,0,1,0
93,99.0,8.04,8.25,3,0,2,1,1,0
49,107.0,7.5,7.94,3,3,4,4,0,0
52,116.0,6.91,7.07,10,0,2,3,0,0
93,94.0,9.49,9.0,1,9,7,0,0,0
13,122.0,6.22,5.99,8,1,3,2,1,0
88,67.0,6.43,6.84,4,5,4,3,1,0
66,111.0,5.61,5.75,4,0,1,0,1,0
19,87.0,8.8,9.28,6,8,10,4,0,1
60,120.0,7.98,7.64,9,5,4,1,0,0
22,102.0,8.05,7.85,9,7,4,0,1,0
22,89.0,6.09,5.95,8,9,4,0,0,0
20,109.0,8.26,8.09,1,9,9,3,0,1
43,113.0,8.83,8.58,10,7,3,0,1,0
4,109.0,6.79,6.73,10,1,7,4,0,0
51,84.0,9.01,9.15,2,1,4,2,1,0
72,92.0,6.74,6.55,3,2,1,4,0,0
38,99.0,8.79,8.37,5,10,10,0,1,0
21,99.0,5.17,5.38,5,7,3,2,0,0
82,111.0,7.76,7.72,10,10,9,4,0,1
68,69.0,9.85,9.91,8,7,10,2,0,1
67,105.0,9.91,9.87,2,4,6,5,0,0
20,95.0,6.41,6.8,2,1,8,3,0,0
81,87.0,7.21,7.27,8,10,9,0,0,0
4,88.0,5.31,5.73,1,3,8,2,1,0
60,96.0,9.37,9.38,9,3,5,1,0,0
76,57.5,7.84,7.63,2,6,6,3,0,0
89,89.0,6.93,6.79,5,3,10,0,1,0
79,86.0,5.56,5.58,3,9,2,3,0,0
10,107.0,9.73,9.76,5,5,9,1,1,0
66,87.0,7.65,7.84,8,10,6,0,0,0
67,96.0,6.41,6.13,8,1,8,3,1,0
8,123.0,6.75,6.91,6,1,7,3,0,0
93,114.0,6.35,6.63,9,10,10,2,1,1
50,113.0,8.01,8.19,7,4,2,2,1,1
59,92.0,9.65,9.63,2,0,2,3,0,0
44,108.0,9.28,9.77,1,1,5,2,0,0
59,96.0,7.3,7.2,8,2,3,0,1,0
57,97.0,9.13,8.74,1,8,1,2,0,0
75,106.0,7.12,7.44,8,8,10,0,1,0
53,91.0,6.26,5.97,9,6,3,0,0,0
48,122.0,9.92,10.13,1,4,7,0,1,0
12,97.0,6.52,6.2,7,1,10,0,1,0
20,109.0,6.62,6.14,5,1,9,3,0,0
20,121.0,9.95,9.61,8,7,4,4,1,1
26,115.0,5.67,5.55,4,2,8,4,1,1
68,78.0,8.8,8.41,2,6,6,0,0,0
80,106.0,9.68,9.38,7,5,4,4,0,0
54,112.0,7.56,7.82,7,5,3,0,1,0
84,113.0,5.01,5.28,8,2,5,4,1,0
64,83.0,6.88,7.2,9,5,3,5,0,0
15,90.0,5.56,5.9,6,3,8,1,0,0
21,114.0,7.08,7.0,3,0,6,2,0,0
86,88.0,8.95,9.32,5,7,6,4,0,0
19,95.0,7.19,7.22,3,8,7,0,0,0
48,123.0,7.16,7.13,10,2,7,2,1,0
71,99.0,7.78,8.0,9,10,8,2,0,0
45,89.0,7.91,7.62,5,0,5,3,1,0
48,86.0,9.28,9.57,7,0,5,3,0,0
93,104.0,6.54,6.47,10,0,6,4,1,0
65,80.0,9.11,8.74,7,8,4,3,1,0
61,96.0,7.83,7.45,7,9,2,0,1,0
62,104.0,6.5,6.16,10,4,2,3,0,0
31,119.0,6.48,6.87,4,2,2,1,0,0
82,110.0,6.81,7.3,4,9,2,4,0,0
12,89.0,8.11,7.97,3,8,5,2,0,0
41,117.0,6.15,5.94,4,9,2,5,1,0
87,95.0,9.6,9.32,9,8,7,2,0,0
9,81.0,7.87,8.19,5,5,4,1,1,0
46,97.0,9.6,9.31,6,4,10,0,1,0
68,121.0,5.23,5.65,4,0,5,2,0,0
90,102.0,6.71,6.88,1,5,2,1,0,0
59,100.0,5.11,5.51,7,4,1,3,0,0
60,124.0,6.36,6.41,7,8,9,4,0,1
57,78.0,9.31,9.5,6,6,6,1,1,0
24,80.0,5.18,5.3,4,2,5,1,0,0
70,75.0,7.18,7.51,10,4,5,3,0,0
61,105.0,5.59,5.93,8,5,2,0,0,0
60,102.0,7.08,7.17,8,10,8,5,1,0
44,123.0,9.19,9.32,1,1,4,5,0,1
26,103.0,8.12,8.54,9,6,4,3,1,0
51,93.0,8.68,9.11,8,8,8,3,0,1
58,100.0,6.75,6.91,2,9,4,2,1,0
84,101.0,9.72,9.23,9,8,1,5,0,0
42,74.0,8.55,8.15,4,4,4,1,0,0
27,140.0,7.11,7.47,10,7,10,1,0,0
20,107.0,7.13,6.71,6,8,1,3,0,0
33,103.0,9.59,9.3,2,5,6,3,1,0
84,109.0,7.88,7.61,10,3,2,1,1,0
46,110.0,8.53,8.63,4,3,9,1,1,0
26,97.0,7.09,7.17,2,2,10,1,1,0
14,90.0,6.12,5.91,9,8,4,0,0,0
4,108.0,8.62,8.33,9,9,8,3,0,1
63,105.0,8.04,8.3,5,10,2,3,1,0
16,87.0,7.51,7.95,3,10,5,2,0,0
7,121.0,8.12,7.67,3,5,8,2,0,1
56,104.0,6.04,5.67,1,7,1,4,0,0
56,110.0,8.97,9.11,8,1,6,1,0,0
47,120.0,9.74,10.04,3,3,2,1,0,0
87,100.0,9.46,9.75,4,1,5,4,0,0
17,104.0,6.61,6.83,2,10,1,3,0,0
41,112.0,7.03,7.42,8,10,4,1,0,0
68,89.0,9.04,8.76,3,2,3,2,0,0
53,100.0,7.98,7.59,2,1,10,0,0,0
15,101.0,7.74,7.86,1,8,5,5,1,0
84,85.0,9.63,9.95,10,8,8,3,0,1
75,134.0,7.68,7.76,2,5,9,0,1,0
16,78.0,7.57,8.03,2,6,5,0,0,0
43,80.0,5.21,5.51,4,4,9,4,0,0
32,119.0,5.35,5.55,1,9,10,0,0,0
10,110.0,5.04,4.6,1,0,4,1,0,0
39,84.0,9.57,9.18,6,3,5,4,0,0
36,109.0,7.04,7.32,5,3,9,2,1,0
74,122.0,7.34,7.04,1,7,9,0,1,0
27,99.0,9.23,8.76,6,4,2,1,0,0
29,138.0,8.05,8.46,8,2,5,1,0,0
45,74.0,8.05,8.44,5,0,8,2,0,1
77,110.0,6.48,6.2,3,0,1,4,0,0
42,117.0,9.17,9.45,3,4,4,4,0,1
84,113.0,5.83,5.38,2,7,8,4,1,1
95,96.0,5.27,5.06,9,8,10,2,1,0
90,95.0,5.96,6.08,9,9,2,2,0,0
97,106.0,6.34,6.6,7,9,1,2,1,0
7,112.0,6.41,5.92,1,1,6,4,1,0
42,109.0,8.35,8.18,1,4,6,0,1,0
32,115.0,6.09,5.8,4,3,1,2,1,0
54,84.0,8.38,8.88,2,2,3,2,0,0
57,96.0,5.46,5.63,3,10,10,4,1,0
20,85.0,5.74,5.65,2,7,8,2,1,0
46,94.0,7.54,7.12,1,1,9,0,1,0
50,115.0,9.61,9.71,3,1,8,4,0,1
28,101.0,9.3,9.44,7,4,1,2,0,0
15,139.0,9.84,10.16,10,9,4,2,0,1
67,102.0,8.25,8.04,9,9,9,3,1,1
88,100.0,8.38,8.86,10,9,1,3,1,0
68,101.0,8.13,8.07,9,0,4,1,0,0
18,90.0,8.11,7.91,8,6,10,1,1,0
38,99.0,5.74,5.59,6,8,7,2,0,0
69,116.0,7.72,7.74,1,1,7,3,0,0
29,101.0,6.93,7.37,8,9,7,1,1,0
27,88.0,7.21,7.45,8,0,10,4,1,0
62,86.0,7.62,7.7,9,8,4,3,1,0
12,93.0,5.64,5.3,10,1,8,0,1,0
66,101.0,6.8,6.45,6,8,3,0,1,0
63,117.0,5.32,5.32,3,7,9,0,1,0
57,79.0,9.9,10.13,6,6,6,0,0,0
98,95.0,5.59,5.84,8,10,7,3,1,0
67,102.0,6.29,6.02,7,0,9,4,1,0
9,72.0,9.46,9.06,8,3,4,0,0,0
50,87.0,7.41,7.29,3,10,5,4,0,0
69,89.0,5.68,6.1,8,10,1,1,0,0
0,88.0,6.92,6.97,5,6,10,1,0,0
0,102.0,5.58,5.4,7,5,8,2,0,0
6,97.0,6.0,5.82,4,0,2,3,0,0
79,91.0,5.26,4.89,3,6,5,0,0,0
87,106.0,7.19,7.16,6,1,5,4,1,0
3,125.0,9.03,9.32,9,7,10,4,0,1
15,124.0,7.93,8.4,4,1,4,5,1,1
70,71.0,8.03,8.03,9,3,4,3,0,0
24,108.0,6.0,5.67,3,5,2,1,1,0
14,97.0,6.72,6.9,6,7,3,3,0,0
8,102.0,9.23,9.49,5,10,10,4,0,1
10,94.0,5.44,5.01,9,2,2,3,1,0
70,101.0,9.29,9.64,6,5,1,5,0,0
52,102.0,7.42,7.75,2,5,4,1,0,0
38,91.0,9.19,9.16,4,0,9,1,1,0
86,86.0,6.59,6.65,5,5,6,5,1,0
2,93.0,6.69,6.9,9,0,8,0,1,0
70,103.0,8.76,8.94,1,8,2,0,1,0
2,108.0,8.92,8.44,9,3,2,5,1,0
11,112.0,6.15,5.77,10,4,2,0,0,0
2,92.0,9.86,9.52,1,0,8,1,0,0
70,104.0,5.42,5.68,1,0,1,4,0,0
22,114.0,5.34,5.28,4,8,5,0,0,0
37,117.0,7.98,8.03,6,5,4,3,0,1
78,99.0,8.61,8.88,2,9,1,4,0,0
86,96.0,9.8,9.64,1,9,10,5,0,1
41,102.0,7.02,7.27,4,5,7,2,1,0
4,82.0,5.13,5.07,8,4,1,0,0,0
40,97.0,8.01,7.89,6,5,6,2,0,0
52,111.0,6.45,6.28,5,7,1,0,1,0
61,109.0,7.16,7.62,1,6,9,4,0,0
92,95.0,7.44,7.71,3,6,3,2,0,0
82,103.0,5.32,4.84,7,8,2,1,1,0
23,87.0,7.43,7.89,10,8,7,0,1,0
86,110.0,7.13,7.41,3,8,1,5,0,0
27,98.0,8.56,8.21,5,0,7,5,0,0
80,95.0,8.23,7.81,6,10,9,3,1,0
8,94.0,5.93,5.74,9,10,4,2,0,0
60,99.0,6.03,6.15,3,5,10,5,0,0
52,93.0,6.26,6.38,6,4,2,3,0,0
16,109.0,5.89,5.67,2,7,4,2,0,0
64,94.0,8.29,8.24,9,10,9,4,1,1
8,123.0,9.97,9.68,9,9,8,3,1,1
69,121.0,8.26,7.81,7,7,5,0,1,0
14,86.0,8.03,8.05,9,7,8,1,0,0
5,101.0,7.05,6.9,4,4,7,4,1,0
17,90.0,6.56,6.6,10,9,4,2,0,0
87,95.0,9.56,10.01,1,10,3,0,0,0
93,130.0,9.85,9.49,1,9,1,2,1,1
82,95.0,7.48,6.98,2,0,3,3,0,0
57,105.0,6.45,6.03,10,3,8,3,0,0
91,108.0,8.85,8.81,3,6,9,1,1,0
22,84.0,5.66,5.87,2,1,9,3,0,0
87,87.0,8.83,8.91,4,6,5,4,1,0
26,81.0,9.09,9.08,8,4,4,2,0,0
76,86.0,5.62,5.47,3,5,6,2,0,0
74,57.5,9.88,9.69,4,5,7,4,0,0
14,108.0,9.93,9.81,2,4,6,3,1,0
29,130.0,9.68,9.79,1,9,5,3,1,1
5,102.0,7.48,7.15,8,6,2,4,0,0
24,78.0,6.23,6.5,7,3,3,1,0,0
30,90.0,7.91,7.99,10,0,9,0,0,0
10,93.0,7.1,6.87,2,8,7,0,0,0
67,84.0,6.03,6.03,8,6,10,3,0,0
78,112.0,7.12,7.58,10,8,2,5,0,0
23,112.0,8.32,7.84,3,10,1,0,0,0
13,82.0,5.35,5.05,7,8,1,0,1,0
23,110.0,6.67,6.62,1,6,1,5,0,0
86,122.0,5.09,5.23,3,1,6,0,0,0
68,128.0,8.75,8.46,9,10,5,3,0,1
25,141.5,8.2,8.63,4,1,7,2,0,1
93,86.0,5.31,5.45,1,3,5,3,1,0
41,141.5,9.82,10.2,6,8,9,3,0,1
47,94.0,5.11,4.94,1,6,1,5,0,0
50,91.0,7.95,8.28,10,8,9,1,1,0
66,104.0,8.88,8.76,1,3,4,1,0,0
17,91.0,8.94,8.69,2,8,10,3,0,1
85,105.0,5.17,5.58,3,6,7,4,1,0
27,80.0,9.53,9.12,2,7,2,4,0,0
29,96.0,9.59,10.03,8,0,3,1,0,0
1,119.0,7.81,7.77,6,8,4,5,1,0
72,99.0,7.41,7.9,1,7,5,1,0,0
64,102.0,5.22,5.26,6,0,2,2,1,0
35,107.0,7.81,8.07,1,7,7,1,0,0
20,117.0,7.05,6.56,9,4,6,5,1,0
61,75.0,8.86,8.86,3,2,9,0,1,0
53,108.0,7.02,7.26,1,7,7,3,0,0
27,95.0,8.42,8.7,1,10,10,3,0,1
99,102.0,5.51,5.17,2,10,10,5,0,0
31,115.0,5.66,5.58,6,2,2,3,1,0
57,82.0,5.7,5.62,1,7,3,5,0,0
69,84.0,5.23,4.83,7,4,3,2,1,0
22,70.0,7.71,7.65,4,7,8,2,0,0
69,91.0,8.97,9.28,7,2,8,0,1,0
63,119.0,8.05,7.85,4,9,3,3,1,0
85,98.0,7.87,7.8,4,5,8,0,0,0
30,79.0,8.4,8.86,4,5,5,1,1,0
18,92.0,6.7,6.23,10,3,4,3,0,0
71,77.0,6.81,6.9,10,4,4,0,1,0
7,83.0,6.57,6.81,8,6,4,2,1,0
83,105.0,8.56,8.82,2,0,1,5,1,0
63,82.0,5.81,6.03,8,7,7,2,0,0
87,116.0,5.07,5.3,10,10,10,2,0,1
76,98.0,7.98,7.54,1,2,10,5,0,0
40,101.0,9.71,9.74,7,6,4,0,0,0
50,95.0,8.05,8.33,7,8,2,0,0,0
6,111.0,8.91,8.5,6,1,1,0,1,0
51,111.0,8.36,7.87,4,9,3,4,1,0
71,105.0,7.49,7.8,5,9,1,3,0,0
90,108.0,8.59,8.8,1,6,5,4,0,0
2,96.0,9.12,9.03,2,0,6,4,1,0
16,108.0,6.12,6.56,10,4,6,5,0,0
4,94.0,6.68,6.95,7,10,6,1,0,0
59,100.0,6.12,6.59,2,6,7,1,1,0
72,95.0,7.26,7.69,8,4,1,2,1,0
69,93.0,9.43,9.41,7,4,4,5,0,0
7,89.0,6.73,6.98,10,5,10,4,1,0
43,107.0,6.87,7.04,8,9,10,1,0,0
25,119.0,9.3,9.61,4,9,9,4,0,1
47,117.0,7.58,7.87,1,10,10,3,1,1
83,81.0,7.68,7.33,7,10,2,4,1,0
25,119.0,9.3,9.03,1,5,8,2,0,1
57,95.0,7.45,7.22,7,9,7,0,1,0
66,109.0,8.41,8.73,9,1,7,2,0,0
57,86.0,5.43,5.74,5,9,3,4,0,0
24,102.0,5.89,5.89,2,10,2,5,1,0
14,104.0,7.02,7.1,1,9,2,4,1,0
10,77.0,7.47,7.8,8,8,3,0,0,0
95,109.0,9.83,9.64,4,2,3,2,0,0
95,120.0,9.85,9.4,8,0,10,2,0,1
5,97.0,9.26,9.24,2,10,2,4,1,0
1,120.0,6.58,6.99,3,0,7,3,0,0
22,97.0,9.82,10.11,3,8,2,5,0,0
92,112.0,8.45,8.32,4,5,6,5,0,1
6,66.0,6.96,6.52,9,6,5,1,1,0
61,136.0,8.51,8.65,9,1,7,4,0,1
29,122.0,5.08,5.41,5,10,7,4,1,0
79,95.0,5.73,5.89,7,0,8,5,0,0
0,70.0,9.15,9.08,9,1,4,1,0,0
76,104.0,8.23,7.85,1,2,10,0,0,0
35,78.0,6.82,7.23,2,2,5,4,0,0
0,106.0,7.5,7.28,6,7,10,3,0,0
21,106.0,9.53,9.25,3,3,4,0,0,0
92,85.0,8.16,8.48,7,0,7,0,1,0
61,116.0,6.99,7.47,5,1,3,0,1,0
79,112.0,5.6,5.76,10,8,10,4,0,1
43,114.0,6.47,6.59,8,1,2,5,0,0
8,100.0,9.89,9.71,1,8,4,0,1,0
88,78.0,7.19,6.71,9,4,5,2,0,0
37,114.0,7.36,7.05,10,3,1,4,1,0
21,95.0,7.49,7.57,6,3,3,4,0,0
40,79.0,9.42,9.07,5,2,8,1,0,0
1,120.0,8.02,8.4,8,1,5,5,0,1
0,131.0,8.47,8.16,4,7,1,0,1,0
9,99.0,6.95,6.97,9,5,4,4,0,0
98,132.0,5.15,5.16,5,8,8,5,1,1
87,101.0,9.65,9.75,1,1,8,3,1,1
49,94.0,9.75,9.58,8,0,2,3,1,0
23,90.0,9.75,10.12,9,7,9,5,0,1
46,124.0,9.72,9.66,5,7,10,4,0,1
45,88.0,9.08,9.28,5,4,1,4,1,0
73,111.0,8.42,8.56,6,1,10,3,0,1
19,91.0,9.22,8.84,9,9,8,3,1,1
75,93.0,8.0,8.12,5,4,8,2,1,1
59,115.0,5.67,5.72,2,7,6,3,0,0
22,94.0,6.96,7.36,3,3,1,2,0,0
22,93.0,9.86,10.24,10,1,9,4,1,1
72,116.0,6.76,6.41,3,2,10,0,1,0
61,123.0,9.34,8.92,9,2,3,5,0,1
3,109.0,5.47,5.26,8,8,1,5,0,0
92,90.0,6.67,7.16,6,2,7,5,1,0
26,92.0,6.75,6.27,5,0,10,0,1,0
92,101.0,5.26,5.43,10,6,5,1,1,0
56,104.0,5.6,5.71,2,0,2,5,0,0
67,85.0,5.97,6.12,9,5,1,2,1,0
65,110.0,9.19,8.91,10,9,6,3,1,0
70,101.0,5.32,5.05,8,3,1,2,1,0
56,74.0,6.49,6.42,5,6,6,1,1,0
42,86.0,5.05,4.65,6,6,1,1,0,0
47,92.0,8.48,8.05,9,6,7,2,1,0
41,98.0,8.1,7.69,1,5,7,3,1,0
97,128.0,8.22,8.29,4,6,10,4,1,1
11,103.0,6.87,6.77,5,7,4,4,0,0
90,87.0,6.04,5.83,9,2,7,4,0,0
53,103.0,8.6,8.42,5,4,8,5,0,1
85,94.0,9.06,8.77,5,9,8,1,1,0
78,104.0,5.69,5.6,3,10,3,5,0,0
73,108.0,7.43,7.13,8,8,8,2,1,0
34,118.0,6.24,6.44,7,7,3,1,1,0
39,99.0,5.84,5.46,8,5,5,3,0,0
52,124.0,8.67,9.12,4,8,1,5,0,1
83,113.0,7.69,7.28,8,9,7,0,0,0
31,89.0,6.08,6.52,10,4,10,1,0,0
83,133.0,6.55,6.88,4,1,8,3,0,1
4,104.0,9.83,10.01,1,8,4,3,0,0
28,87.0,9.24,9.65,4,4,7,3,1,0
90,124.0,9.4,9.04,5,7,7,0,0,0
89,131.0,7.3,6.98,10,7,6,4,0,0
10,99.0,8.12,7.87,8,3,5,2,1,0
28,92.0,6.88,6.62,10,3,10,1,1,0
19,97.0,5.39,5.2,6,0,4,0,0,0
42,110.0,7.01,7.09,10,4,5,3,1,0
69,119.0,7.97,7.5,5,8,7,0,1,0
7,108.0,6.44,6.32,3,4,8,1,0,0
44,101.0,9.24,8.99,4,4,4,2,0,0
65,122.0,5.76,5.87,6,5,5,1,1,0
61,95.0,6.84,7.33,6,5,6,5,1,0
54,115.0,5.62,5.64,6,7,9,0,0,0
90,95.0,7.02,6.95,2,0,10,5,1,0
37,106.0,5.2,5.07,8,4,6,3,0,0
83,98.0,6.36,6.64,8,8,7,5,1,0
93,99.0,7.0,6.57,6,2,8,3,1,0
92,94.0,7.39,7.85,4,10,3,4,0,0
65,120.0,7.72,7.64,2,6,5,4,0,0
14,89.0,6.37,6.18,6,6,4,2,0,0
32,88.0,7.62,8.09,6,9,1,2,0,0
10,131.0,7.55,7.99,10,2,4,5,1,0
39,114.0,6.58,6.72,3,6,2,5,0,0
87,64.0,9.15,8.67,2,2,4,4,1,0
40,91.0,7.73,7.98,4,5,2,4,1,0
78,72.0,6.66,6.5,8,7,4,1,1,0
4,85.0,9.74,9.63,5,7,4,1,0,0
72,57.5,9.23,8.89,3,5,3,5,0,0
3,97.0,9.91,9.93,5,1,5,3,1,0
90,82.0,8.46,8.7,9,0,9,5,1,1
67,100.0,6.89,6.66,8,2,1,3,0,0
36,75.0,6.4,6.84,10,2,7,4,0,0
12,101.0,8.32,8.01,7,6,10,1,0,0
20,93.0,9.9,9.47,4,3,1,4,0,0
10,122.0,8.13,8.27,2,1,10,4,1,1
75,121.0,9.41,9.76,9,1,1,2,1,1
13,111.0,6.65,7.1,3,6,2,4,1,0
